ts,time,asset_id,server_id,rack_id,room_id,asset_temp_inlet_c,rack_inlet_c,room_temp_c,server_temp_c
t_096,2025-01-01T07:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.14,65.14,65.14,65.14
t_001,2025-01-01T00:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.11,69.11,69.11,69.11
t_002,2025-01-01T00:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.83,68.83,68.83,68.83
t_003,2025-01-01T00:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.59,68.59,68.59,68.59
t_004,2025-01-01T00:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.86,67.86,67.86,67.86
t_005,2025-01-01T00:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.94,67.94,67.94,67.94
t_006,2025-01-01T00:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.84,67.84,67.84,67.84
t_007,2025-01-01T00:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.15,68.15,68.15,68.15
t_008,2025-01-01T00:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.27,68.27,68.27,68.27
t_009,2025-01-01T00:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.85,68.85,68.85,68.85
t_010,2025-01-01T00:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.11,68.11,68.11,68.11
t_011,2025-01-01T00:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.47,68.47,68.47,68.47
t_012,2025-01-01T00:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.35,68.35,68.35,68.35
t_013,2025-01-01T01:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.99,67.99,67.99,67.99
t_014,2025-01-01T01:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.85,67.85,67.85,67.85
t_015,2025-01-01T01:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.86,67.86,67.86,67.86
t_016,2025-01-01T01:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.67,67.67,67.67,67.67
t_017,2025-01-01T01:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.9,67.9,67.9,67.9
t_018,2025-01-01T01:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.34,67.34,67.34,67.34
t_019,2025-01-01T01:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.46,67.46,67.46,67.46
t_020,2025-01-01T01:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.68,67.68,67.68,67.68
t_021,2025-01-01T01:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.52,68.52,68.52,68.52
t_022,2025-01-01T01:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.85,68.85,68.85,68.85
t_023,2025-01-01T01:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.3,68.3,68.3,68.3
t_024,2025-01-01T01:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.9,67.9,67.9,67.9
t_025,2025-01-01T02:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.89,67.89,67.89,67.89
t_026,2025-01-01T02:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.1,68.1,68.1,68.1
t_027,2025-01-01T02:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.46,68.46,68.46,68.46
t_028,2025-01-01T02:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.79,68.79,68.79,68.79
t_029,2025-01-01T02:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.73,68.73,68.73,68.73
t_030,2025-01-01T02:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.4,69.4,69.4,69.4
t_031,2025-01-01T02:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.07,69.07,69.07,69.07
t_032,2025-01-01T02:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.07,69.07,69.07,69.07
t_033,2025-01-01T02:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.02,69.02,69.02,69.02
t_034,2025-01-01T02:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.66,68.66,68.66,68.66
t_035,2025-01-01T02:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.59,68.59,68.59,68.59
t_036,2025-01-01T02:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.99,68.99,68.99,68.99
t_037,2025-01-01T03:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.3,69.3,69.3,69.3
t_038,2025-01-01T03:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.83,68.83,68.83,68.83
t_039,2025-01-01T03:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.93,68.93,68.93,68.93
t_040,2025-01-01T03:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.09,69.09,69.09,69.09
t_041,2025-01-01T03:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.53,69.53,69.53,69.53
t_042,2025-01-01T03:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.23,69.23,69.23,69.23
t_043,2025-01-01T03:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.35,69.35,69.35,69.35
t_044,2025-01-01T03:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.33,69.33,69.33,69.33
t_045,2025-01-01T03:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.8,68.8,68.8,68.8
t_046,2025-01-01T03:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.72,68.72,68.72,68.72
t_047,2025-01-01T03:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.72,68.72,68.72,68.72
t_048,2025-01-01T03:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.85,68.85,68.85,68.85
t_049,2025-01-01T04:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.6,69.6,69.6,69.6
t_050,2025-01-01T04:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,70.02,70.02,70.02,70.02
t_051,2025-01-01T04:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,70.25,70.25,70.25,70.25
t_052,2025-01-01T04:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.99,69.99,69.99,69.99
t_053,2025-01-01T04:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.86,69.86,69.86,69.86
t_054,2025-01-01T04:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.78,69.78,69.78,69.78
t_055,2025-01-01T04:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.86,69.86,69.86,69.86
t_056,2025-01-01T04:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.42,69.42,69.42,69.42
t_057,2025-01-01T04:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.55,69.55,69.55,69.55
t_058,2025-01-01T04:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.15,69.15,69.15,69.15
t_059,2025-01-01T04:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.94,69.94,69.94,69.94
t_060,2025-01-01T04:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.8,69.8,69.8,69.8
t_061,2025-01-01T05:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.58,69.58,69.58,69.58
t_062,2025-01-01T05:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.56,69.56,69.56,69.56
t_063,2025-01-01T05:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.15,69.15,69.15,69.15
t_064,2025-01-01T05:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.13,69.13,69.13,69.13
t_065,2025-01-01T05:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.82,68.82,68.82,68.82
t_066,2025-01-01T05:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.51,68.51,68.51,68.51
t_067,2025-01-01T05:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.51,68.51,68.51,68.51
t_068,2025-01-01T05:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.64,68.64,68.64,68.64
t_069,2025-01-01T05:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.64,68.64,68.64,68.64
t_070,2025-01-01T05:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.24,68.24,68.24,68.24
t_071,2025-01-01T05:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.02,68.02,68.02,68.02
t_072,2025-01-01T05:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.89,67.89,67.89,67.89
t_073,2025-01-01T06:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.27,68.27,68.27,68.27
t_074,2025-01-01T06:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.21,68.21,68.21,68.21
t_075,2025-01-01T06:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.34,68.34,68.34,68.34
t_076,2025-01-01T06:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.2,68.2,68.2,68.2
t_077,2025-01-01T06:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.64,68.64,68.64,68.64
t_078,2025-01-01T06:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.29,68.29,68.29,68.29
t_079,2025-01-01T06:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.69,68.69,68.69,68.69
t_080,2025-01-01T06:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.82,68.82,68.82,68.82
t_081,2025-01-01T06:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.72,68.72,68.72,68.72
t_082,2025-01-01T06:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.82,68.82,68.82,68.82
t_083,2025-01-01T06:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69,69,69,69
t_084,2025-01-01T06:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,69.01,69.01,69.01,69.01
t_085,2025-01-01T07:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.62,68.62,68.62,68.62
t_086,2025-01-01T07:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.32,68.32,68.32,68.32
t_087,2025-01-01T07:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,68.16,68.16,68.16,68.16
t_088,2025-01-01T07:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.79,67.79,67.79,67.79
t_089,2025-01-01T07:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.89,67.89,67.89,67.89
t_090,2025-01-01T07:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.55,67.55,67.55,67.55
t_091,2025-01-01T07:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.34,67.34,67.34,67.34
t_092,2025-01-01T07:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.02,67.02,67.02,67.02
t_093,2025-01-01T07:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.29,67.29,67.29,67.29
t_094,2025-01-01T07:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.21,67.21,67.21,67.21
t_095,2025-01-01T07:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.33,67.33,67.33,67.33
t_096,2025-01-01T07:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,67.43,67.43,67.43,67.43
t_001,2025-01-01T00:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.28,67.28,67.28,67.28
t_002,2025-01-01T00:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.99,66.99,66.99,66.99
t_003,2025-01-01T00:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.43,67.43,67.43,67.43
t_004,2025-01-01T00:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.08,67.08,67.08,67.08
t_005,2025-01-01T00:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.95,66.95,66.95,66.95
t_006,2025-01-01T00:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.65,66.65,66.65,66.65
t_007,2025-01-01T00:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.28,66.28,66.28,66.28
t_008,2025-01-01T00:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.18,66.18,66.18,66.18
t_009,2025-01-01T00:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.27,66.27,66.27,66.27
t_010,2025-01-01T00:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.53,65.53,65.53,65.53
t_011,2025-01-01T00:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.52,65.52,65.52,65.52
t_012,2025-01-01T00:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.15,66.15,66.15,66.15
t_013,2025-01-01T01:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.16,66.16,66.16,66.16
t_014,2025-01-01T01:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.78,65.78,65.78,65.78
t_015,2025-01-01T01:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.98,65.98,65.98,65.98
t_016,2025-01-01T01:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.4,65.4,65.4,65.4
t_017,2025-01-01T01:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.34,65.34,65.34,65.34
t_018,2025-01-01T01:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.25,65.25,65.25,65.25
t_019,2025-01-01T01:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,64.74,64.74,64.74,64.74
t_020,2025-01-01T01:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,64.98,64.98,64.98,64.98
t_021,2025-01-01T01:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.3,65.3,65.3,65.3
t_022,2025-01-01T01:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,65.79,65.79,65.79,65.79
t_023,2025-01-01T01:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.45,66.45,66.45,66.45
t_024,2025-01-01T01:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.32,66.32,66.32,66.32
t_025,2025-01-01T02:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.66,66.66,66.66,66.66
t_026,2025-01-01T02:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.51,66.51,66.51,66.51
t_027,2025-01-01T02:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.68,66.68,66.68,66.68
t_028,2025-01-01T02:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.42,66.42,66.42,66.42
t_029,2025-01-01T02:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.46,66.46,66.46,66.46
t_030,2025-01-01T02:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.95,66.95,66.95,66.95
t_031,2025-01-01T02:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.08,67.08,67.08,67.08
t_032,2025-01-01T02:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.95,66.95,66.95,66.95
t_033,2025-01-01T02:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.21,66.21,66.21,66.21
t_034,2025-01-01T02:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.36,66.36,66.36,66.36
t_035,2025-01-01T02:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.1,67.1,67.1,67.1
t_036,2025-01-01T02:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.79,66.79,66.79,66.79
t_037,2025-01-01T03:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.71,66.71,66.71,66.71
t_038,2025-01-01T03:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.08,67.08,67.08,67.08
t_039,2025-01-01T03:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.67,67.67,67.67,67.67
t_040,2025-01-01T03:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.38,67.38,67.38,67.38
t_041,2025-01-01T03:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.19,67.19,67.19,67.19
t_042,2025-01-01T03:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.58,66.58,66.58,66.58
t_043,2025-01-01T03:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,66.7,66.7,66.7,66.7
t_044,2025-01-01T03:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.21,67.21,67.21,67.21
t_045,2025-01-01T03:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.21,67.21,67.21,67.21
t_046,2025-01-01T03:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.54,67.54,67.54,67.54
t_047,2025-01-01T03:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.56,67.56,67.56,67.56
t_048,2025-01-01T03:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.66,67.66,67.66,67.66
t_049,2025-01-01T04:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68,68,68,68
t_050,2025-01-01T04:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.17,68.17,68.17,68.17
t_051,2025-01-01T04:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.46,67.46,67.46,67.46
t_052,2025-01-01T04:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.88,67.88,67.88,67.88
t_053,2025-01-01T04:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.86,67.86,67.86,67.86
t_054,2025-01-01T04:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.63,68.63,68.63,68.63
t_055,2025-01-01T04:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.44,69.44,69.44,69.44
t_056,2025-01-01T04:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.98,68.98,68.98,68.98
t_057,2025-01-01T04:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.53,69.53,69.53,69.53
t_058,2025-01-01T04:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.47,69.47,69.47,69.47
t_059,2025-01-01T04:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.19,69.19,69.19,69.19
t_060,2025-01-01T04:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.1,69.1,69.1,69.1
t_061,2025-01-01T05:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.16,69.16,69.16,69.16
t_062,2025-01-01T05:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69,69,69,69
t_063,2025-01-01T05:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.56,68.56,68.56,68.56
t_064,2025-01-01T05:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.58,68.58,68.58,68.58
t_065,2025-01-01T05:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.12,68.12,68.12,68.12
t_066,2025-01-01T05:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.03,68.03,68.03,68.03
t_067,2025-01-01T05:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.4,68.4,68.4,68.4
t_068,2025-01-01T05:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.91,67.91,67.91,67.91
t_069,2025-01-01T05:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.85,67.85,67.85,67.85
t_070,2025-01-01T05:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.08,68.08,68.08,68.08
t_071,2025-01-01T05:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.07,68.07,68.07,68.07
t_072,2025-01-01T05:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.89,67.89,67.89,67.89
t_073,2025-01-01T06:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.56,67.56,67.56,67.56
t_074,2025-01-01T06:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.51,67.51,67.51,67.51
t_075,2025-01-01T06:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.01,68.01,68.01,68.01
t_076,2025-01-01T06:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.83,67.83,67.83,67.83
t_077,2025-01-01T06:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.66,67.66,67.66,67.66
t_078,2025-01-01T06:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.75,67.75,67.75,67.75
t_079,2025-01-01T06:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,67.79,67.79,67.79,67.79
t_080,2025-01-01T06:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.36,68.36,68.36,68.36
t_081,2025-01-01T06:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.94,68.94,68.94,68.94
t_082,2025-01-01T06:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.42,68.42,68.42,68.42
t_083,2025-01-01T06:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.56,68.56,68.56,68.56
t_084,2025-01-01T06:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.65,68.65,68.65,68.65
t_085,2025-01-01T07:00:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.57,68.57,68.57,68.57
t_086,2025-01-01T07:05:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.57,68.57,68.57,68.57
t_087,2025-01-01T07:10:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.83,68.83,68.83,68.83
t_088,2025-01-01T07:15:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.02,69.02,69.02,69.02
t_089,2025-01-01T07:20:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.54,68.54,68.54,68.54
t_090,2025-01-01T07:25:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.86,68.86,68.86,68.86
t_091,2025-01-01T07:30:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.28,69.28,69.28,69.28
t_092,2025-01-01T07:35:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,69.32,69.32,69.32,69.32
t_093,2025-01-01T07:40:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.25,68.25,68.25,68.25
t_094,2025-01-01T07:45:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.68,68.68,68.68,68.68
t_095,2025-01-01T07:50:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.07,68.07,68.07,68.07
t_096,2025-01-01T07:55:00Z,GPU-R06-S01-G01,R06-S01,R06,Room-1,68.57,68.57,68.57,68.57
t_001,2025-01-01T00:00:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,66.39,66.39,66.39,66.39
t_002,2025-01-01T00:05:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,66.1,66.1,66.1,66.1
t_003,2025-01-01T00:10:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.55,65.55,65.55,65.55
t_004,2025-01-01T00:15:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.94,65.94,65.94,65.94
t_005,2025-01-01T00:20:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.85,65.85,65.85,65.85
t_006,2025-01-01T00:25:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.83,65.83,65.83,65.83
t_007,2025-01-01T00:30:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.91,65.91,65.91,65.91
t_008,2025-01-01T00:35:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.85,65.85,65.85,65.85
t_009,2025-01-01T00:40:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.48,65.48,65.48,65.48
t_010,2025-01-01T00:45:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,64.7,64.7,64.7,64.7
t_011,2025-01-01T00:50:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.12,65.12,65.12,65.12
t_012,2025-01-01T00:55:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.54,65.54,65.54,65.54
t_013,2025-01-01T01:00:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.5,65.5,65.5,65.5
t_014,2025-01-01T01:05:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.34,65.34,65.34,65.34
t_015,2025-01-01T01:10:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.78,65.78,65.78,65.78
t_016,2025-01-01T01:15:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.55,65.55,65.55,65.55
t_017,2025-01-01T01:20:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.82,65.82,65.82,65.82
t_018,2025-01-01T01:25:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.38,65.38,65.38,65.38
t_019,2025-01-01T01:30:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.77,65.77,65.77,65.77
t_020,2025-01-01T01:35:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.92,65.92,65.92,65.92
t_021,2025-01-01T01:40:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.95,65.95,65.95,65.95
t_022,2025-01-01T01:45:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,65.91,65.91,65.91,65.91
t_023,2025-01-01T01:50:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,66.35,66.35,66.35,66.35
t_024,2025-01-01T01:55:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,66.77,66.77,66.77,66.77
t_025,2025-01-01T02:00:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,67.2,67.2,67.2,67.2
t_026,2025-01-01T02:05:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,67.98,67.98,67.98,67.98
t_027,2025-01-01T02:10:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,67.64,67.64,67.64,67.64
t_028,2025-01-01T02:15:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,67.23,67.23,67.23,67.23
t_029,2025-01-01T02:20:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,67.89,67.89,67.89,67.89
t_030,2025-01-01T02:25:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,67.86,67.86,67.86,67.86
t_031,2025-01-01T02:30:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,68.2,68.2,68.2,68.2
t_032,2025-01-01T02:35:00Z,GPU-R06-S01-G02,R06-S01,R06,Room-1,68.16,68.16,68.16,68.16
