ts,time,asset_id,server_id,rack_id,room_id,asset_temp_inlet_c,rack_inlet_c,room_temp_c,server_temp_c
t_080,2025-01-01T06:35:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,84.36,84.36,84.36,84.36
t_081,2025-01-01T06:40:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.68,85.68,85.68,85.68
t_082,2025-01-01T06:45:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.36,85.36,85.36,85.36
t_083,2025-01-01T06:50:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.82,85.82,85.82,85.82
t_084,2025-01-01T06:55:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,86.05,86.05,86.05,86.05
t_085,2025-01-01T07:00:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,84.82,84.82,84.82,84.82
t_086,2025-01-01T07:05:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.19,85.19,85.19,85.19
t_087,2025-01-01T07:10:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.53,85.53,85.53,85.53
t_088,2025-01-01T07:15:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.69,85.69,85.69,85.69
t_089,2025-01-01T07:20:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,84.3,84.3,84.3,84.3
t_090,2025-01-01T07:25:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,84.32,84.32,84.32,84.32
t_091,2025-01-01T07:30:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,82.76,82.76,82.76,82.76
t_092,2025-01-01T07:35:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,84.15,84.15,84.15,84.15
t_093,2025-01-01T07:40:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,84.81,84.81,84.81,84.81
t_094,2025-01-01T07:45:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.75,85.75,85.75,85.75
t_095,2025-01-01T07:50:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.48,85.48,85.48,85.48
t_096,2025-01-01T07:55:00Z,GPU-R05-S04-G03,R05-S04,R05,Room-1,85.23,85.23,85.23,85.23
t_001,2025-01-01T00:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.1,71.1,71.1,71.1
t_002,2025-01-01T00:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.36,70.36,70.36,70.36
t_003,2025-01-01T00:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.48,70.48,70.48,70.48
t_004,2025-01-01T00:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.93,69.93,69.93,69.93
t_005,2025-01-01T00:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.52,72.52,72.52,72.52
t_006,2025-01-01T00:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.98,71.98,71.98,71.98
t_007,2025-01-01T00:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.2,71.2,71.2,71.2
t_008,2025-01-01T00:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.27,71.27,71.27,71.27
t_009,2025-01-01T00:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.85,72.85,72.85,72.85
t_010,2025-01-01T00:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.91,72.91,72.91,72.91
t_011,2025-01-01T00:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,74.77,74.77,74.77,74.77
t_012,2025-01-01T00:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.46,72.46,72.46,72.46
t_013,2025-01-01T01:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.27,72.27,72.27,72.27
t_014,2025-01-01T01:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.62,71.62,71.62,71.62
t_015,2025-01-01T01:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.67,71.67,71.67,71.67
t_016,2025-01-01T01:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.94,71.94,71.94,71.94
t_017,2025-01-01T01:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.22,72.22,72.22,72.22
t_018,2025-01-01T01:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.42,71.42,71.42,71.42
t_019,2025-01-01T01:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.85,70.85,70.85,70.85
t_020,2025-01-01T01:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.77,70.77,70.77,70.77
t_021,2025-01-01T01:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.1,71.1,71.1,71.1
t_022,2025-01-01T01:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.01,71.01,71.01,71.01
t_023,2025-01-01T01:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,73.53,73.53,73.53,73.53
t_024,2025-01-01T01:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,73.33,73.33,73.33,73.33
t_025,2025-01-01T02:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.67,71.67,71.67,71.67
t_026,2025-01-01T02:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.89,69.89,69.89,69.89
t_027,2025-01-01T02:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.81,71.81,71.81,71.81
t_028,2025-01-01T02:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.2,71.2,71.2,71.2
t_029,2025-01-01T02:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.54,72.54,72.54,72.54
t_030,2025-01-01T02:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.64,71.64,71.64,71.64
t_031,2025-01-01T02:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.03,71.03,71.03,71.03
t_032,2025-01-01T02:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.19,71.19,71.19,71.19
t_033,2025-01-01T02:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.27,71.27,71.27,71.27
t_034,2025-01-01T02:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.1,70.1,70.1,70.1
t_035,2025-01-01T02:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.73,70.73,70.73,70.73
t_036,2025-01-01T02:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.33,71.33,71.33,71.33
t_037,2025-01-01T03:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.74,71.74,71.74,71.74
t_038,2025-01-01T03:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.66,71.66,71.66,71.66
t_039,2025-01-01T03:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.65,70.65,70.65,70.65
t_040,2025-01-01T03:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.68,71.68,71.68,71.68
t_041,2025-01-01T03:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.11,71.11,71.11,71.11
t_042,2025-01-01T03:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.16,70.16,70.16,70.16
t_043,2025-01-01T03:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.94,69.94,69.94,69.94
t_044,2025-01-01T03:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.81,69.81,69.81,69.81
t_045,2025-01-01T03:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.99,70.99,70.99,70.99
t_046,2025-01-01T03:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.95,72.95,72.95,72.95
t_047,2025-01-01T03:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.68,72.68,72.68,72.68
t_048,2025-01-01T03:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.11,72.11,72.11,72.11
t_049,2025-01-01T04:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.13,72.13,72.13,72.13
t_050,2025-01-01T04:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.12,71.12,71.12,71.12
t_051,2025-01-01T04:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.79,70.79,70.79,70.79
t_052,2025-01-01T04:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.27,71.27,71.27,71.27
t_053,2025-01-01T04:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.79,70.79,70.79,70.79
t_054,2025-01-01T04:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.58,70.58,70.58,70.58
t_055,2025-01-01T04:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.05,70.05,70.05,70.05
t_056,2025-01-01T04:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.15,71.15,71.15,71.15
t_057,2025-01-01T04:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.93,71.93,71.93,71.93
t_058,2025-01-01T04:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.5,72.5,72.5,72.5
t_059,2025-01-01T04:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.54,72.54,72.54,72.54
t_060,2025-01-01T04:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.94,72.94,72.94,72.94
t_061,2025-01-01T05:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,74.1,74.1,74.1,74.1
t_062,2025-01-01T05:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.87,72.87,72.87,72.87
t_063,2025-01-01T05:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.02,72.02,72.02,72.02
t_064,2025-01-01T05:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.22,71.22,71.22,71.22
t_065,2025-01-01T05:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.95,72.95,72.95,72.95
t_066,2025-01-01T05:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.57,72.57,72.57,72.57
t_067,2025-01-01T05:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.06,71.06,71.06,71.06
t_068,2025-01-01T05:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.34,71.34,71.34,71.34
t_069,2025-01-01T05:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.07,71.07,71.07,71.07
t_070,2025-01-01T05:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.31,71.31,71.31,71.31
t_071,2025-01-01T05:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.78,70.78,70.78,70.78
t_072,2025-01-01T05:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.88,70.88,70.88,70.88
t_073,2025-01-01T06:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.84,71.84,71.84,71.84
t_074,2025-01-01T06:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.5,70.5,70.5,70.5
t_075,2025-01-01T06:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.73,69.73,69.73,69.73
t_076,2025-01-01T06:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.21,70.21,70.21,70.21
t_077,2025-01-01T06:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.68,69.68,69.68,69.68
t_078,2025-01-01T06:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.3,70.3,70.3,70.3
t_079,2025-01-01T06:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,72.5,72.5,72.5,72.5
t_080,2025-01-01T06:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.68,71.68,71.68,71.68
t_081,2025-01-01T06:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.12,71.12,71.12,71.12
t_082,2025-01-01T06:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.09,69.09,69.09,69.09
t_083,2025-01-01T06:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.29,70.29,70.29,70.29
t_084,2025-01-01T06:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.42,69.42,69.42,69.42
t_085,2025-01-01T07:00:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.12,70.12,70.12,70.12
t_086,2025-01-01T07:05:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.82,70.82,70.82,70.82
t_087,2025-01-01T07:10:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.46,69.46,69.46,69.46
t_088,2025-01-01T07:15:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.66,71.66,71.66,71.66
t_089,2025-01-01T07:20:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.67,70.67,70.67,70.67
t_090,2025-01-01T07:25:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,71.62,71.62,71.62,71.62
t_091,2025-01-01T07:30:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.88,70.88,70.88,70.88
t_092,2025-01-01T07:35:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.91,69.91,69.91,69.91
t_093,2025-01-01T07:40:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,69.72,69.72,69.72,69.72
t_094,2025-01-01T07:45:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.34,70.34,70.34,70.34
t_095,2025-01-01T07:50:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.52,70.52,70.52,70.52
t_096,2025-01-01T07:55:00Z,GPU-R05-S05-G01,R05-S05,R05,Room-1,70.98,70.98,70.98,70.98
t_001,2025-01-01T00:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.7,64.7,64.7,64.7
t_002,2025-01-01T00:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.48,63.48,63.48,63.48
t_003,2025-01-01T00:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.38,62.38,62.38,62.38
t_004,2025-01-01T00:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.62,62.62,62.62,62.62
t_005,2025-01-01T00:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,61.88,61.88,61.88,61.88
t_006,2025-01-01T00:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.48,62.48,62.48,62.48
t_007,2025-01-01T00:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.35,63.35,63.35,63.35
t_008,2025-01-01T00:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.98,62.98,62.98,62.98
t_009,2025-01-01T00:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.79,62.79,62.79,62.79
t_010,2025-01-01T00:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,61.52,61.52,61.52,61.52
t_011,2025-01-01T00:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.49,62.49,62.49,62.49
t_012,2025-01-01T00:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.69,62.69,62.69,62.69
t_013,2025-01-01T01:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.72,63.72,63.72,63.72
t_014,2025-01-01T01:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.95,63.95,63.95,63.95
t_015,2025-01-01T01:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.16,65.16,65.16,65.16
t_016,2025-01-01T01:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.97,62.97,62.97,62.97
t_017,2025-01-01T01:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.04,64.04,64.04,64.04
t_018,2025-01-01T01:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.64,63.64,63.64,63.64
t_019,2025-01-01T01:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.84,62.84,62.84,62.84
t_020,2025-01-01T01:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.81,62.81,62.81,62.81
t_021,2025-01-01T01:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.1,63.1,63.1,63.1
t_022,2025-01-01T01:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.83,62.83,62.83,62.83
t_023,2025-01-01T01:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.6,63.6,63.6,63.6
t_024,2025-01-01T01:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.29,62.29,62.29,62.29
t_025,2025-01-01T02:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.97,62.97,62.97,62.97
t_026,2025-01-01T02:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.61,63.61,63.61,63.61
t_027,2025-01-01T02:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.46,65.46,65.46,65.46
t_028,2025-01-01T02:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.55,65.55,65.55,65.55
t_029,2025-01-01T02:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.63,63.63,63.63,63.63
t_030,2025-01-01T02:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.72,62.72,62.72,62.72
t_031,2025-01-01T02:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.03,63.03,63.03,63.03
t_032,2025-01-01T02:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.69,63.69,63.69,63.69
t_033,2025-01-01T02:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.49,64.49,64.49,64.49
t_034,2025-01-01T02:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.95,64.95,64.95,64.95
t_035,2025-01-01T02:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.38,64.38,64.38,64.38
t_036,2025-01-01T02:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.7,65.7,65.7,65.7
t_037,2025-01-01T03:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.3,64.3,64.3,64.3
t_038,2025-01-01T03:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.19,64.19,64.19,64.19
t_039,2025-01-01T03:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.98,63.98,63.98,63.98
t_040,2025-01-01T03:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.16,63.16,63.16,63.16
t_041,2025-01-01T03:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.27,63.27,63.27,63.27
t_042,2025-01-01T03:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.37,64.37,64.37,64.37
t_043,2025-01-01T03:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.93,64.93,64.93,64.93
t_044,2025-01-01T03:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.5,63.5,63.5,63.5
t_045,2025-01-01T03:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.88,63.88,63.88,63.88
t_046,2025-01-01T03:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.27,64.27,64.27,64.27
t_047,2025-01-01T03:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.16,65.16,65.16,65.16
t_048,2025-01-01T03:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.1,64.1,64.1,64.1
t_049,2025-01-01T04:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.34,64.34,64.34,64.34
t_050,2025-01-01T04:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.2,64.2,64.2,64.2
t_051,2025-01-01T04:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.94,62.94,62.94,62.94
t_052,2025-01-01T04:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.13,63.13,63.13,63.13
t_053,2025-01-01T04:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.41,63.41,63.41,63.41
t_054,2025-01-01T04:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.89,63.89,63.89,63.89
t_055,2025-01-01T04:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.61,65.61,65.61,65.61
t_056,2025-01-01T04:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,66.01,66.01,66.01,66.01
t_057,2025-01-01T04:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.88,65.88,65.88,65.88
t_058,2025-01-01T04:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.72,64.72,64.72,64.72
t_059,2025-01-01T04:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.26,64.26,64.26,64.26
t_060,2025-01-01T04:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.09,64.09,64.09,64.09
t_061,2025-01-01T05:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.36,64.36,64.36,64.36
t_062,2025-01-01T05:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.33,63.33,63.33,63.33
t_063,2025-01-01T05:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.95,63.95,63.95,63.95
t_064,2025-01-01T05:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.12,63.12,63.12,63.12
t_065,2025-01-01T05:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,65.28,65.28,65.28,65.28
t_066,2025-01-01T05:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.58,64.58,64.58,64.58
t_067,2025-01-01T05:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.97,63.97,63.97,63.97
t_068,2025-01-01T05:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.01,64.01,64.01,64.01
t_069,2025-01-01T05:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.14,63.14,63.14,63.14
t_070,2025-01-01T05:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.45,63.45,63.45,63.45
t_071,2025-01-01T05:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.96,62.96,62.96,62.96
t_072,2025-01-01T05:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.63,62.63,62.63,62.63
t_073,2025-01-01T06:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.08,63.08,63.08,63.08
t_074,2025-01-01T06:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.64,63.64,63.64,63.64
t_075,2025-01-01T06:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.72,63.72,63.72,63.72
t_076,2025-01-01T06:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.84,62.84,62.84,62.84
t_077,2025-01-01T06:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.67,62.67,62.67,62.67
t_078,2025-01-01T06:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.73,62.73,62.73,62.73
t_079,2025-01-01T06:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.9,63.9,63.9,63.9
t_080,2025-01-01T06:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.67,63.67,63.67,63.67
t_081,2025-01-01T06:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.97,63.97,63.97,63.97
t_082,2025-01-01T06:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.54,63.54,63.54,63.54
t_083,2025-01-01T06:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.57,64.57,64.57,64.57
t_084,2025-01-01T06:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.48,63.48,63.48,63.48
t_085,2025-01-01T07:00:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.47,64.47,64.47,64.47
t_086,2025-01-01T07:05:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.5,64.5,64.5,64.5
t_087,2025-01-01T07:10:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.04,64.04,64.04,64.04
t_088,2025-01-01T07:15:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.19,64.19,64.19,64.19
t_089,2025-01-01T07:20:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.47,64.47,64.47,64.47
t_090,2025-01-01T07:25:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,64.29,64.29,64.29,64.29
t_091,2025-01-01T07:30:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,63.28,63.28,63.28,63.28
t_092,2025-01-01T07:35:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.81,62.81,62.81,62.81
t_093,2025-01-01T07:40:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.79,62.79,62.79,62.79
t_094,2025-01-01T07:45:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.28,62.28,62.28,62.28
t_095,2025-01-01T07:50:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.99,62.99,62.99,62.99
t_096,2025-01-01T07:55:00Z,GPU-R05-S05-G02,R05-S05,R05,Room-1,62.41,62.41,62.41,62.41
t_001,2025-01-01T00:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.55,85.55,85.55,85.55
t_002,2025-01-01T00:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,84.85,84.85,84.85,84.85
t_003,2025-01-01T00:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.73,85.73,85.73,85.73
t_004,2025-01-01T00:15:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.49,85.49,85.49,85.49
t_005,2025-01-01T00:20:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.78,85.78,85.78,85.78
t_006,2025-01-01T00:25:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.95,85.95,85.95,85.95
t_007,2025-01-01T00:30:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,86.03,86.03,86.03,86.03
t_008,2025-01-01T00:35:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.46,85.46,85.46,85.46
t_009,2025-01-01T00:40:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,86.75,86.75,86.75,86.75
t_010,2025-01-01T00:45:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.78,85.78,85.78,85.78
t_011,2025-01-01T00:50:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.63,85.63,85.63,85.63
t_012,2025-01-01T00:55:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.14,85.14,85.14,85.14
t_013,2025-01-01T01:00:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,84.64,84.64,84.64,84.64
t_014,2025-01-01T01:05:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,84.91,84.91,84.91,84.91
t_015,2025-01-01T01:10:00Z,GPU-R05-S05-G03,R05-S05,R05,Room-1,85.49,85.49,85.49,85.49
